45.68286874,4.909324275
45.68281801,4.909557945
45.7494294,4.795074399
45.74981632,4.796313119
45.74925346,4.796120816
45.7493743,4.795946218
45.753334,4.774521862
45.86530566,4.83450943
45.86495467,4.834506346
45.85644703,4.834822992
45.85612125,4.834645598
45.75808589,4.828265063
45.76332404,4.868701012
45.764097,4.868895941
45.81696303,4.838506959
45.81707527,4.838612093
45.73179003,4.970342047
45.7317996,4.970674522
45.72203404,4.894231973
45.71899101,4.930372062
45.76774132,4.966929383
45.76711073,4.966564811
45.73478118,4.857313833
45.775384,4.835091988
45.77529734,4.835103487
45.6804277,4.922308724
45.67994221,4.921502602
45.7855865,4.748587188
45.78488856,4.748813876
45.72089003,4.811008945
45.72044054,4.811019968
45.67261443,4.818365335
45.64151896,4.837606025
45.64161699,4.83775894
45.77256856,4.73862686
45.77252387,4.738612047
45.73881601,4.773248851
45.81977536,4.794153559
45.81978576,4.794089656
45.69767065,4.820874028
45.6975392,4.819880053
45.76600904,4.929860968
45.76603119,4.929767094
45.74928003,4.888488838
45.75047901,4.887407947
45.64939565,4.793269364
45.64368845,4.79329734
45.64421758,4.793385084
45.69785897,4.815878173
45.69775305,4.816479952
45.77086574,4.861797397
45.77071577,4.861661887
45.78072612,4.767786112
45.78095196,4.767332981
45.75623129,4.891164516
45.71180016,4.810663134
45.87396245,4.771386782
45.73299197,4.96629896
45.73321931,4.965793598
45.74268388,4.9717741
45.7428724,4.971795985
45.73882883,4.969571172
45.73836376,4.968674751
45.8033533,4.860123861
45.80401351,4.860385835
45.77850678,4.787073739
45.77840647,4.787133588
45.87167636,4.821604146
45.87225229,4.823240965
45.8703778,4.820488754
45.87016341,4.820414627
45.77447267,4.91499894
45.77444024,4.914843057
45.75219697,4.901904018
45.76032501,4.901287043
45.75476147,4.879780516
45.75488497,4.879418978
45.72716901,4.971173957
45.72808596,4.971267976
45.80777457,4.752328017
45.80691532,4.75335849
45.81766018,4.750535574
45.76444833,4.782062012
45.77635336,4.87232752
45.77619599,4.871526957
45.785611,4.904827046
45.78537498,4.906113951
45.71330686,4.8090907
45.69766325,4.929425218
45.66903707,4.816509535
45.66879647,4.816806827
45.77085068,4.802115695
45.74989798,4.873568044
45.78909304,4.799789046
45.789433,4.799067028
45.78941152,4.794288883
45.789443,4.794216051
45.78109418,4.793068099
45.78097615,4.794349272
45.78753471,4.799840305
45.7160331,4.8765965
