45.763507,4.881304
45.755026,4.897854
45.733512,4.889521
45.757586,4.830661
45.728201,4.838702
45.757591,4.875915
45.764821,4.901771
45.735011,4.89793
45.748001,4.831084
45.754146,4.847913
45.733237,4.859607
45.760205,4.891736
45.764902,4.838141
45.7499,4.882044
45.747246,4.882577
45.759895,4.830692
45.733662,4.846402
45.767533,4.842851
45.738332,4.890435
45.770221,4.849387
45.744811,4.842612
45.757944,4.89209
45.770361,4.831762
45.759667,4.894695
45.750595,4.858932
45.736645,4.897761
45.760999,4.851583
45.729218,4.868771
45.729565,4.900153
45.732582,4.863489
45.763999,4.877551
45.737396,4.854386
45.753915,4.875396
45.762296,4.870978
45.738136,4.842562
45.733363,4.890929
45.768554,4.856041
45.73834,4.885922
45.753354,4.854675
45.754038,4.898958
45.765905,4.899009
45.754398,4.845876
45.750021,4.834211
45.728911,4.840967
45.749596,4.896544
45.741564,4.887142
45.7564,4.855329
45.751535,4.845369
45.752676,4.875722
45.740243,4.834456
45.743724,4.843219
45.73386,4.895685
45.732066,4.86438
45.767169,4.896994
45.739462,4.841879
45.751749,4.853795
45.740949,4.846307
45.746315,4.87566
45.761671,4.886957
45.742923,4.862309
45.745095,4.829047
45.764896,4.880436
45.7554,4.834283
45.764642,4.901115
45.757777,4.839579
45.741404,4.845989
45.744122,4.891341
45.740552,4.897567
45.768605,4.863939
45.73445,4.886146
45.757295,4.846812
45.75116,4.883847
45.732178,4.886422
45.728623,4.83145
45.753256,4.874473
45.763668,4.848226
45.751741,4.873957
45.738027,4.83497
45.73146,4.851891
45.7337,4.880036
45.753896,4.855179
45.754607,4.898684
45.753298,4.885427
45.76128,4.901144
45.72907,4.900861
45.734003,4.869856
45.731234,4.858409
45.739758,4.880382
45.765663,4.837401
45.745536,4.899307
45.753367,4.885115
45.734864,4.838968
45.767279,4.890714
45.73017,4.882685
45.763873,4.894216
45.750725,4.860636
45.740204,4.883429
45.730627,4.834629
45.760171,4.887968
45.744223,4.83634
45.7515,4.838154
45.734325,4.88322
45.753357,4.879088
45.735662,4.846593
45.745715,4.884409
45.75458,4.846903
45.75161,4.853471
45.748629,4.878772
45.754753,4.828683
45.769346,4.850785
45.735684,4.894599
45.748497,4.86528
45.735748,4.888575
45.742864,4.84171
45.749992,4.871112
45.760833,4.860568
45.749372,4.837803
45.739668,4.898615
45.738393,4.895121
45.727424,4.853732
45.753795,4.833849
45.757242,4.83781
45.740635,4.891455
45.757392,4.852242
45.765236,4.840847
45.761393,4.860022
45.743411,4.873269
45.759451,4.857178
45.730958,4.857182
45.760849,4.89503
45.745881,4.874211
45.744672,4.836627
45.767952,4.879677
45.751445,4.878982
45.745651,4.833366
45.740282,4.836206
45.758759,4.832659
45.73387,4.880646
45.744965,4.881462
45.764596,4.883683
45.761633,4.859912
45.74126,4.90022
45.728563,4.859907
45.741745,4.875319
45.767259,4.854628
45.737844,4.891707
45.748361,4.848897
45.737416,4.856795
45.756727,4.842885
45.752408,4.881936
45.7617277,4.8040648
