45.764676,4.872547
45.754982,4.862633
45.761727,4.884601
45.755146,4.872899
45.74038,4.898384
45.759694,4.841811
45.7502,4.841202
45.741823,4.848269
45.743791,4.884272
45.729821,4.883026
45.763349,4.868879
45.742522,4.855564
45.741995,4.831958
45.76778,4.88973
45.732569,4.841965
45.744706,4.88409
45.746358,4.901297
45.769628,4.897401
45.753797,4.828414
45.742927,4.85578
45.730383,4.828548
45.766828,4.842263
45.750155,4.833413
45.750237,4.867424
45.747659,4.863791
45.75984,4.868231
45.732734,4.876194
45.739376,4.888293
45.767868,4.828767
45.751734,4.870803
45.770059,4.866706
45.765588,4.863639
45.72763,4.838372
45.740406,4.860129
45.763013,4.870107
45.749007,4.892885
45.758595,4.856115
45.74373,4.83436
45.763839,4.90133
45.743316,4.876641
45.754362,4.853272
45.761731,4.880287
45.761187,4.831448
45.742172,4.896209
45.759356,4.87415
45.75183,4.888393
45.740786,4.870998
45.735518,4.832952
45.769957,4.861331
45.749683,4.761237
45.766111,4.900767
45.762558,4.850893
45.733961,4.850577
45.758073,4.897638
45.764157,4.883746
45.732314,4.843443
45.740883,4.846037
45.736568,4.892416
45.748467,4.863947
45.729817,4.880195
45.744515,4.898392
45.74861,4.845277
45.753129,4.863576
45.770163,4.884212
45.742344,4.868472
45.727939,4.847202
45.735586,4.833419
45.743889,4.899193
45.758869,4.882455
45.747014,4.832069
45.759674,4.857673
45.749954,4.889595
45.750315,4.875437
45.754737,4.827712
45.752381,4.835577
45.739653,4.852269
45.755116,4.87017
45.768528,4.832675
45.752437,4.83304
45.765073,4.880736
45.749841,4.839734
45.770313,4.899374
45.739837,4.845872
45.735388,4.887862
45.770338,4.89709
45.755587,4.898977
45.770362,4.856157
45.75888,4.848309
45.768225,4.852089
45.749006,4.899486
45.729161,4.894016
45.751563,4.882807
45.769891,4.88874
45.762107,4.845419
45.762993,4.859914
45.755451,4.883185
45.769961,4.860614
45.761994,4.902104
45.745427,4.866688
45.761346,4.842865
45.7440815,4.8479737
