45.740048,4.899132
45.751647,4.862224
45.727844,4.846383
45.750848,4.899175
45.740933,4.897988
45.750127,4.841535
45.746353,4.852685
45.760671,4.89649
45.738295,4.849383
45.752619,4.869669
45.728566,4.851043
45.735915,4.828022
45.752447,4.901791
45.740886,4.862501
45.748921,4.87852
45.747994,4.840903
45.751484,4.896873
45.756645,4.836972
45.739881,4.895409
45.736203,4.875993
45.751061,4.890343
45.763189,4.84717
45.749656,4.831184
45.741389,4.86326
45.737726,4.833504
45.74624,4.839328
45.731021,4.845411
45.749909,4.901654
45.760681,4.845938
45.769679,4.867714
45.770253,4.838527
45.74735,4.866009
45.761082,4.845444
45.728909,4.833764
45.748668,4.880578
45.731043,4.831118
45.770124,4.882198
45.732098,4.87926
45.730724,4.872494
45.731963,4.876209
45.732282,4.843359
45.7397,4.83986
45.743635,4.829989
45.749471,4.869201
45.757354,4.886276
45.730091,4.852689
45.752804,4.859634
45.761062,4.877715
45.737083,4.879426
45.732054,4.881416
45.746201,4.870035
45.73978,4.867956
45.739505,4.842394
45.752955,4.856504
45.759906,4.838952
45.755144,4.900539
45.759444,4.835403
45.731518,4.830727
45.750803,4.855253
45.763039,4.880333
45.743804,4.867201
45.76341,4.881867
45.732476,4.856653
45.742051,4.888201
45.746702,4.845212
45.738865,4.880062
45.737485,4.889087
45.753573,4.841192
45.763828,4.830973
45.761626,4.893838
45.758303,4.872411
45.750843,4.892462
45.741529,4.893438
45.766751,4.888065
45.762178,4.890211
45.740601,4.86605
45.755722,4.889407
45.745175,4.894163
45.766055,4.833268
45.738863,4.862528
45.75842,4.88078
45.732507,4.882473
45.747562,4.851632
45.731927,4.875417
45.733672,4.894058
45.762423,4.830582
45.747384,4.873859
45.767104,4.867272
45.729,4.894878
45.752215,4.844894
45.751959,4.88739
45.744342,4.852075
45.73234,4.901854
45.72762,4.849128
45.734417,4.88627
45.751027,4.832753
45.759653,4.854832
45.749014,4.879115
45.729922,4.832376
45.750533,4.879352
45.766223,4.876229
45.738281,4.838153
45.760102,4.847023
45.753991,4.835266
45.766122,4.888231
45.756151,4.874067
45.747243,4.857155
45.741825,4.875236
45.756558,4.853286
45.749347,4.882623
45.736956,4.895025
45.746895,4.886882
45.730597,4.830809
45.763019,4.855117
45.746688,4.867029
45.732825,4.895355
45.769069,4.866996
45.74306,4.840321
45.74057,4.885079
45.729206,4.887462
45.752152,4.863434
45.754023,4.842839
45.731639,4.866782
45.733926,4.876409
45.767951,4.891252
45.749681,4.842403
45.757324,4.834523
45.756403,4.851367
45.763924,4.831033
45.758083,4.899163
45.762458,4.865042
45.76755,4.878288
45.742133,4.883906
45.759622,4.831518
45.733821,4.855364
45.734387,4.89981
45.761875,4.859138
45.746431,4.83583
45.735903,4.897352
45.755643,4.875928
45.769099,4.864312
45.76137,4.874959
45.765857,4.836937
45.745163,4.89603
45.748666,4.895895
45.754302,4.841588
45.756518,4.885453
45.768604,4.836899
45.741799,4.871374
45.745724,4.830911
45.753483,4.86528
45.73427,4.86264
45.743764,4.848064
45.761363,4.854569
45.765481,4.854544
45.752658,4.870395
45.743534,4.866153
45.746967,4.854187
45.75478,4.830367
45.744629,4.861241
45.748194,4.898578
45.737054,4.842385
45.750714,4.884084
45.729084,4.848733
45.73026,4.900109
45.76738,4.866801
45.741507,4.897222
45.738087,4.854564
45.743761,4.898123
45.743479,4.896526
45.764304,4.872441
45.748958,4.830854
45.730655,4.836499
45.758849,4.840093
45.740655,4.868254
45.769388,4.850209
45.751526,4.859865
45.754037,4.828795
45.735888,4.870098
45.741241,4.849055
45.743188,4.83308
45.756179,4.864962
45.747771,4.895816
45.733188,4.836032
45.759335,4.890851
45.760453,4.828728
45.728099,4.889918
45.747649,4.832283
45.761462,4.829801
45.744326,4.868467
45.759036,4.876295
45.754129,4.899696
45.753712,4.897338
45.756614,4.899635
45.732032,4.883485
45.760733,4.844395
45.72884,4.880154
45.753013,4.863795
45.74053,4.853203
45.734358,4.868937
