45.765362,4.894732
45.76379,4.856522
45.733671,4.875451
45.768245,4.846105
45.755996,4.87423
45.738425,4.858446
45.752886,4.847151
45.731999,4.880193
45.754826,4.835204
45.738113,4.88007
45.752881,4.901623
45.752416,4.84709
45.732111,4.843544
45.768743,4.860526
45.762286,4.870453
45.768966,4.898113
45.753738,4.869673
45.747751,4.893021
45.74543,4.878527
45.738787,4.896754
45.747745,4.887147
45.742161,4.856719
45.732752,4.899626
45.753025,4.833649
45.747229,4.856926
45.738481,4.865058
45.742798,4.842838
45.729158,4.895608
45.757897,4.89998
45.757226,4.851939
45.727398,4.853479
45.760621,4.831107
45.753148,4.854458
45.730706,4.895257
45.738477,4.877106
45.756297,4.883183
45.742603,4.868868
45.765947,4.877039
45.760824,4.902038
45.749504,4.832769
45.744523,4.857005
45.750262,4.870743
45.75814,4.858871
45.744348,4.874271
45.757614,4.893425
45.737775,4.835743
45.751832,4.870943
45.746288,4.841198
45.768665,4.888275
45.73711,4.853108
45.734522,4.87169
45.770117,4.857734
45.732173,4.830552
45.742652,4.859332
45.736504,4.89724
45.729681,4.871785
45.75059,4.875074
45.761348,4.862088
45.730277,4.85086
45.745254,4.867845
45.741932,4.833919
45.749385,4.86661
45.753836,4.88496
45.760751,4.881557
45.745205,4.87784
45.731066,4.870784
45.765031,4.828945
45.746372,4.84325
45.745826,4.901355
45.754788,4.877934
45.760821,4.857596
45.767579,4.885968
45.764361,4.881591
45.741187,4.900997
45.744522,4.863697
45.757613,4.871069
45.750369,4.887653
45.761561,4.866651
45.749453,4.886368
45.75834,4.858497
45.730953,4.877734
45.73113,4.894437
45.738625,4.901072
45.766722,4.88183
45.730302,4.851748
45.766289,4.847897
45.73301,4.893836
45.740781,4.839071
45.738932,4.867197
45.738337,4.875809
45.768196,4.829703
45.764913,4.860107
45.730465,4.847863
45.766689,4.831138
45.761368,4.859645
45.757203,4.873479
45.737186,4.884879
45.770056,4.839433
45.729957,4.847047
45.730203,4.86053
