45.75985,4.893707
45.728003,4.87379
45.747008,4.881427
45.73324,4.873628
45.748671,4.896613
45.764335,4.883338
45.76258,4.88371
45.769297,4.849968
45.729253,4.878808
45.744132,4.866293
45.759969,4.869648
45.74574,4.855144
45.755959,4.834118
45.732016,4.901126
45.736729,4.857034
45.741998,4.877368
45.729883,4.878401
45.732735,4.875763
45.750958,4.875936
45.745007,4.876491
45.734017,4.881355
45.765903,4.836466
45.755574,4.848345
45.727081,4.887479
45.750604,4.872803
45.743292,4.841087
45.767742,4.831066
45.765537,4.889259
45.769757,4.898115
45.746803,4.830859
45.748326,4.863432
45.763048,4.891871
45.733723,4.856738
45.728391,4.866675
45.736076,4.891161
45.730823,4.873147
45.741558,4.857889
45.737616,4.827647
45.727321,4.842485
45.760342,4.837405
45.7565594,4.8750617
